timestamp,decision,score,expected_return,bullish_prob,bearish_prob,path_consistency,trend,rejected_reason
2024-01-11 08:20:00+00:00,NO_TRADE,-2,-0.000549551311590929,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-11 09:20:00+00:00,NO_TRADE,-1,-0.00044743357222304934,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-11 10:20:00+00:00,NO_TRADE,-3,-0.0003511193919791988,0.3,0.7,0.0,bullish,signal=NO_TRADE
2024-01-11 11:20:00+00:00,NO_TRADE,-3,-0.0010330545927386414,0.35,0.65,0.0,bullish,signal=NO_TRADE
2024-01-11 12:20:00+00:00,NO_TRADE,2,0.00040375862987671594,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-11 13:20:00+00:00,NO_TRADE,-3,-0.0009921046355673923,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-11 14:20:00+00:00,NO_TRADE,-1,-9.482868734269622e-05,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-11 15:20:00+00:00,NO_TRADE,1,-0.0001401240588526531,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-11 16:20:00+00:00,NO_TRADE,4,0.0005277755156665731,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-11 17:20:00+00:00,NO_TRADE,-3,-0.0008962172404756441,0.35,0.65,0.0,bullish,signal=NO_TRADE
2024-01-11 18:20:00+00:00,NO_TRADE,1,0.0007464779520247877,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-11 19:20:00+00:00,NO_TRADE,-5,-0.002227073124411372,0.25,0.75,0.0,bullish,signal=NO_TRADE
2024-01-11 20:20:00+00:00,NO_TRADE,-1,-0.0004514951314137761,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-11 21:20:00+00:00,NO_TRADE,-3,-0.0008127871920730944,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-11 22:20:00+00:00,NO_TRADE,-3,-0.000750749800485656,0.25,0.75,0.0,bullish,signal=NO_TRADE
2024-01-11 23:20:00+00:00,NO_TRADE,2,0.0005479411362297737,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-12 00:20:00+00:00,NO_TRADE,-3,-0.0013478216398862043,0.3,0.7,0.0,bullish,signal=NO_TRADE
2024-01-12 01:20:00+00:00,NO_TRADE,-1,-0.0002492225230987299,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-12 02:20:00+00:00,NO_TRADE,6,0.0015430284983836695,0.75,0.25,0.0,bullish,signal=NO_TRADE
2024-01-12 03:20:00+00:00,NO_TRADE,-4,-0.0014916365926247398,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-12 04:20:00+00:00,NO_TRADE,-4,-0.0012140779757486176,0.25,0.75,0.0,bearish,signal=NO_TRADE
2024-01-12 05:20:00+00:00,NO_TRADE,3,0.00013718483601569688,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-12 06:20:00+00:00,NO_TRADE,-2,-0.00010446693394798867,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-12 07:20:00+00:00,LONG,6,0.0017668428537204073,0.6,0.4,0.0,bullish,
2024-01-12 09:20:00+00:00,NO_TRADE,4,0.00018472434230204504,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-12 10:20:00+00:00,NO_TRADE,3,0.0006206841010375441,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-12 11:20:00+00:00,NO_TRADE,-4,-0.0012274734404695842,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-12 12:20:00+00:00,NO_TRADE,4,0.0005791455656687817,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-12 13:20:00+00:00,NO_TRADE,4,0.0007350858663987935,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-12 14:20:00+00:00,NO_TRADE,2,0.00024768117327124694,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-12 15:20:00+00:00,NO_TRADE,-3,-0.0012509560578651325,0.3,0.7,0.0,bullish,signal=NO_TRADE
2024-01-12 16:20:00+00:00,NO_TRADE,2,0.0003859783074302292,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-12 17:20:00+00:00,NO_TRADE,1,4.6290791836106625e-05,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-12 18:20:00+00:00,NO_TRADE,-1,0.0005417867720244774,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-12 19:20:00+00:00,NO_TRADE,1,0.000597987699967717,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-12 20:20:00+00:00,NO_TRADE,1,0.00041856974197197473,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-12 21:20:00+00:00,NO_TRADE,-4,-0.0007791705579435649,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-12 22:20:00+00:00,NO_TRADE,1,0.0002084753372316839,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-12 23:20:00+00:00,NO_TRADE,-3,-0.0007314331554068576,0.35,0.65,0.0,bullish,signal=NO_TRADE
2024-01-13 00:20:00+00:00,NO_TRADE,4,0.0008482829359445887,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-13 01:20:00+00:00,NO_TRADE,-1,-0.0008535035736539909,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-13 02:20:00+00:00,NO_TRADE,-3,-0.0014581852841406395,0.3,0.7,0.0,bullish,signal=NO_TRADE
2024-01-13 03:20:00+00:00,NO_TRADE,4,0.0008176865857622729,0.7,0.3,0.0,bullish,signal=NO_TRADE
2024-01-13 04:20:00+00:00,NO_TRADE,-1,-0.00042408415710560866,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-13 05:20:00+00:00,NO_TRADE,4,0.0008177522746740607,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-13 06:20:00+00:00,NO_TRADE,-1,-0.000490758579642836,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-13 07:20:00+00:00,LONG,6,0.0015223819774144386,0.65,0.35,0.0,bullish,
2024-01-13 09:20:00+00:00,NO_TRADE,-3,-2.9100971674006493e-05,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-13 10:20:00+00:00,NO_TRADE,1,-3.606388970331942e-05,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-13 11:20:00+00:00,NO_TRADE,-3,-0.0013354501913872053,0.25,0.75,0.0,bullish,signal=NO_TRADE
2024-01-13 12:20:00+00:00,NO_TRADE,-1,-8.327329041220577e-05,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-13 13:20:00+00:00,NO_TRADE,-3,-0.0011606067066480485,0.3,0.7,0.0,bullish,signal=NO_TRADE
2024-01-13 14:20:00+00:00,NO_TRADE,-1,-0.0011332723146881218,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-13 15:20:00+00:00,NO_TRADE,2,0.0003885355786935274,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-13 16:20:00+00:00,NO_TRADE,4,0.0004114087726275195,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-13 17:20:00+00:00,NO_TRADE,-1,-0.0006492547438848084,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-13 18:20:00+00:00,NO_TRADE,4,0.0009151040475457006,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-13 19:20:00+00:00,NO_TRADE,-2,-0.000381381838553041,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-13 20:20:00+00:00,NO_TRADE,1,0.000541789231545664,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-13 21:20:00+00:00,NO_TRADE,-4,-0.000665432306613617,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-13 22:20:00+00:00,NO_TRADE,-4,-0.0010147286070591622,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-13 23:20:00+00:00,NO_TRADE,3,0.0008515979586899647,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-14 00:20:00+00:00,NO_TRADE,4,0.0002480062420434692,0.7,0.3,0.0,bullish,signal=NO_TRADE
2024-01-14 01:20:00+00:00,NO_TRADE,-2,-0.0004029012014642397,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-14 02:20:00+00:00,NO_TRADE,-2,-0.00019932559309257525,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-14 03:20:00+00:00,NO_TRADE,2,4.892634441386878e-05,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-14 04:20:00+00:00,NO_TRADE,-4,-0.0005857335836176702,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-14 05:20:00+00:00,NO_TRADE,3,0.0001525229156956631,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-14 06:20:00+00:00,NO_TRADE,-4,-0.000986045419261905,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-14 07:20:00+00:00,NO_TRADE,3,0.0006909568297778834,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-14 08:20:00+00:00,NO_TRADE,-2,-0.0003216013234544013,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-14 09:20:00+00:00,NO_TRADE,1,0.0014264742462561154,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-14 10:20:00+00:00,NO_TRADE,1,0.0002406550514642558,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-14 11:20:00+00:00,NO_TRADE,1,6.438855808563738e-05,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-14 12:20:00+00:00,NO_TRADE,3,0.000881080633836534,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-14 13:20:00+00:00,NO_TRADE,1,0.00021772750268951867,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-14 14:20:00+00:00,NO_TRADE,3,0.0002299269216174682,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-14 15:20:00+00:00,NO_TRADE,3,0.00024849842224677345,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-14 16:20:00+00:00,NO_TRADE,1,0.0001560445214303263,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-14 17:20:00+00:00,NO_TRADE,-4,-0.0006199981468463956,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-14 18:20:00+00:00,NO_TRADE,3,0.0013874156067201992,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-14 19:20:00+00:00,NO_TRADE,3,3.9177218020830516e-05,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-14 20:20:00+00:00,NO_TRADE,1,8.53428929754041e-05,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-14 21:20:00+00:00,NO_TRADE,-4,-0.0008338137241736543,0.3,0.7,0.0,bearish,signal=NO_TRADE
2024-01-14 22:20:00+00:00,NO_TRADE,-2,-0.0006269071683660532,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-14 23:20:00+00:00,NO_TRADE,-1,-0.0006819589208322374,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-15 00:20:00+00:00,NO_TRADE,-5,-0.002560940598619632,0.15,0.85,0.013163946701905349,bullish,signal=NO_TRADE
2024-01-15 01:20:00+00:00,NO_TRADE,2,0.00022328291127206578,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-15 02:20:00+00:00,NO_TRADE,4,0.0008942678330648324,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-15 03:20:00+00:00,NO_TRADE,4,0.0008810854841636573,0.7,0.3,0.0,bullish,signal=NO_TRADE
2024-01-15 04:20:00+00:00,NO_TRADE,-4,-0.0007189720968496294,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-15 05:20:00+00:00,NO_TRADE,-2,-0.0006926970393502374,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-15 06:20:00+00:00,NO_TRADE,-4,-0.0006651229475485299,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-15 07:20:00+00:00,NO_TRADE,-1,-0.0003204226571193458,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-15 08:20:00+00:00,NO_TRADE,-3,-0.0008463286897805566,0.35,0.65,0.0,bullish,signal=NO_TRADE
2024-01-15 09:20:00+00:00,NO_TRADE,-1,-0.00040451576689178314,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-15 10:20:00+00:00,NO_TRADE,2,0.0003643944036449742,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-15 11:20:00+00:00,NO_TRADE,-3,-0.0009331031118040512,0.35,0.65,0.0,bullish,signal=NO_TRADE
2024-01-15 12:20:00+00:00,NO_TRADE,-3,-0.0012970292435094844,0.25,0.75,0.0,bullish,signal=NO_TRADE
2024-01-15 13:20:00+00:00,NO_TRADE,-1,-0.0009190234412099652,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-15 14:20:00+00:00,NO_TRADE,-5,-0.0016492511624781269,0.25,0.75,0.0,bullish,signal=NO_TRADE
2024-01-15 15:20:00+00:00,NO_TRADE,-1,-0.00035748285312653947,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-15 16:20:00+00:00,NO_TRADE,2,0.00018572977428551462,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-15 17:20:00+00:00,NO_TRADE,-1,-0.0007695728702011185,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-15 18:20:00+00:00,NO_TRADE,-3,-0.0006301585641864116,0.35,0.65,0.0,bullish,signal=NO_TRADE
2024-01-15 19:20:00+00:00,NO_TRADE,4,0.0012846456642598536,0.7,0.3,0.0,bullish,signal=NO_TRADE
2024-01-15 20:20:00+00:00,NO_TRADE,-1,-0.00022226206467597652,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-15 21:20:00+00:00,NO_TRADE,-1,-0.00025788655486616574,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-15 22:20:00+00:00,NO_TRADE,4,2.8468173206402934e-05,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-15 23:20:00+00:00,NO_TRADE,4,0.0007044951794052678,0.65,0.35,0.0,bullish,signal=NO_TRADE
2024-01-16 00:20:00+00:00,NO_TRADE,4,0.000263168799835678,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-16 01:20:00+00:00,NO_TRADE,-3,-0.0010497274997304795,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-16 02:20:00+00:00,NO_TRADE,-1,-0.0003481496507794724,0.45,0.55,0.0,bullish,signal=NO_TRADE
2024-01-16 03:20:00+00:00,NO_TRADE,1,0.000551978303771472,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-16 04:20:00+00:00,NO_TRADE,1,9.397159840308644e-05,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-16 05:20:00+00:00,NO_TRADE,3,0.00015343331360042066,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-16 06:20:00+00:00,NO_TRADE,1,0.0003111771943192287,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-16 07:20:00+00:00,NO_TRADE,-2,-0.0009363589463631139,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-16 08:20:00+00:00,NO_TRADE,-4,-0.0010997024531800626,0.3,0.7,0.0,bearish,signal=NO_TRADE
2024-01-16 09:20:00+00:00,NO_TRADE,1,3.033693467611731e-05,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-16 10:20:00+00:00,NO_TRADE,-2,-4.271787334723664e-05,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-16 11:20:00+00:00,NO_TRADE,1,0.0007799196643573203,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-16 12:20:00+00:00,NO_TRADE,-4,-0.00137876562107625,0.3,0.7,0.0,bearish,signal=NO_TRADE
2024-01-16 13:20:00+00:00,NO_TRADE,-2,-0.0004161525539891353,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-16 14:20:00+00:00,NO_TRADE,-3,-0.00031486085099663994,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-16 15:20:00+00:00,NO_TRADE,2,0.0008194626598900578,0.55,0.45,0.0,bullish,signal=NO_TRADE
2024-01-16 16:20:00+00:00,NO_TRADE,-2,-0.0001786791172133817,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-16 17:20:00+00:00,NO_TRADE,1,0.00046519964310814954,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-16 18:20:00+00:00,NO_TRADE,-2,-0.0001349554504680883,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-16 19:20:00+00:00,NO_TRADE,3,0.0011591932598276455,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-16 20:20:00+00:00,NO_TRADE,-4,-5.734027058476587e-05,0.35,0.65,0.0,bearish,signal=NO_TRADE
2024-01-16 21:20:00+00:00,NO_TRADE,3,0.0012045673517383725,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-16 22:20:00+00:00,NO_TRADE,3,0.0012633483892108498,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-16 23:20:00+00:00,NO_TRADE,-3,-0.0007406031315418338,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-17 00:20:00+00:00,NO_TRADE,-3,-0.0007725644274837074,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-17 01:20:00+00:00,NO_TRADE,-5,-0.0015199688771760367,0.25,0.75,0.0,bullish,signal=NO_TRADE
2024-01-17 02:20:00+00:00,NO_TRADE,6,0.0022350279575564292,0.7,0.3,0.0,bullish,signal=NO_TRADE
2024-01-17 03:20:00+00:00,NO_TRADE,3,0.0011803104913877926,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-17 04:20:00+00:00,NO_TRADE,3,0.0012147906943870967,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-17 05:20:00+00:00,NO_TRADE,-2,-0.0002951372208911063,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-17 06:20:00+00:00,NO_TRADE,-2,-0.00046823626521025894,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-17 07:20:00+00:00,NO_TRADE,-4,-0.0006532411773503499,0.4,0.6,0.0,bearish,signal=NO_TRADE
2024-01-17 08:20:00+00:00,NO_TRADE,3,0.0011365343507455327,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-17 09:20:00+00:00,NO_TRADE,1,0.0006418491112638203,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-17 10:20:00+00:00,NO_TRADE,-2,-6.520964651590688e-06,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-17 11:20:00+00:00,NO_TRADE,3,0.0007744214405144168,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-17 12:20:00+00:00,NO_TRADE,-2,-0.0007318484566000094,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-17 13:20:00+00:00,LONG,5,0.0026323821081408348,0.8,0.2,0.0,bearish,
2024-01-17 14:20:00+00:00,LONG,5,0.0015330529396925141,0.85,0.15,0.0,bearish,
2024-01-17 15:20:00+00:00,NO_TRADE,-2,-6.595777525401636e-05,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-17 16:20:00+00:00,NO_TRADE,-2,-0.0001587436754748095,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-17 17:20:00+00:00,NO_TRADE,-2,-0.0008524922317589446,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-17 18:20:00+00:00,NO_TRADE,-2,-0.0003846736781901616,0.45,0.55,0.0,bearish,signal=NO_TRADE
2024-01-17 19:20:00+00:00,NO_TRADE,-2,-0.00012740632190501587,0.5,0.5,0.0,bearish,signal=NO_TRADE
2024-01-17 20:20:00+00:00,NO_TRADE,-4,-0.0010707097698125889,0.3,0.7,0.0,bearish,signal=NO_TRADE
2024-01-17 21:20:00+00:00,NO_TRADE,3,0.0005396040091324939,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-17 22:20:00+00:00,NO_TRADE,-4,-0.0009411361817456443,0.3,0.7,0.0,bearish,signal=NO_TRADE
2024-01-17 23:20:00+00:00,NO_TRADE,5,0.0015931370913846222,0.7,0.3,0.0,bearish,signal=NO_TRADE
2024-01-18 00:20:00+00:00,NO_TRADE,5,0.0016360150999719825,0.6,0.4,0.0,bearish,signal=NO_TRADE
2024-01-18 01:20:00+00:00,NO_TRADE,1,0.0001233801228579079,0.55,0.45,0.0,bearish,signal=NO_TRADE
2024-01-18 02:20:00+00:00,NO_TRADE,5,0.001787883111395283,0.65,0.35,0.0,bearish,signal=NO_TRADE
2024-01-18 03:20:00+00:00,NO_TRADE,2,5.044801516967401e-05,0.5,0.5,0.0,bullish,signal=NO_TRADE
2024-01-18 04:20:00+00:00,NO_TRADE,4,0.00032778447822709444,0.6,0.4,0.0,bullish,signal=NO_TRADE
2024-01-18 05:20:00+00:00,NO_TRADE,-3,-0.0002199994016932716,0.4,0.6,0.0,bullish,signal=NO_TRADE
2024-01-18 06:20:00+00:00,NO_TRADE,4,0.0008645616125051659,0.6,0.4,0.0,bullish,signal=NO_TRADE
